voltage,soc,dsoc_dV,dV_dsoc
3.787,0.611914442,1.547948102,0.64601649
3.788,0.613076765,1.560244621,0.640925139
3.789,0.614964272,1.510903894,0.661855466
3.79,0.616039811,1.477421764,0.676854791
3.791,0.618010884,1.53886882,0.649827969
3.792,0.619170373,1.486414266,0.672759959
3.793,0.621011635,1.502015356,0.665772155
3.794,0.622894563,1.466808216,0.681752385
3.795,0.623540331,1.448831708,0.690211289
3.796,0.62525114,1.478155228,0.676518935
3.797,0.62708886,1.512567766,0.661127404
3.798,0.62828672,1.469081586,0.680697389
3.799,0.630165255,1.510502887,0.662031174
3.8,0.630765689,1.455548253,0.687026348
3.801,0.632514906,1.434824499,0.696949349
3.802,0.634348299,1.455821925,0.686897197
3.803,0.635542675,1.422099493,0.703185681
3.804,0.637374308,1.40131463,0.713615614
3.805,0.637972059,1.38356601,0.722769996
3.806,0.639759588,1.400526076,0.714017409
3.807,0.64158867,1.426258079,0.70113538
3.808,0.642779576,1.367624219,0.731195007
3.809,0.643969858,1.369000909,0.730459705
3.81,0.645117056,1.349381886,0.741080053
3.811,0.646306099,1.336364352,0.748298919
3.812,0.648173501,1.36458067,0.732825858
3.813,0.649361119,1.312865657,0.761692558
3.814,0.6505057,1.279122151,0.781786164
3.815,0.651649681,1.345003847,0.743492297
3.816,0.653556117,1.293208062,0.773270775
3.817,0.6546987,1.327027867,0.753563678
3.818,0.655883053,1.29250733,0.773690003
3.819,0.657066787,1.292941555,0.773430165
3.82,0.658292248,1.323287045,0.755693939
3.821,0.659432395,1.317635312,0.758935337
3.822,0.661249151,1.307156701,0.76501922
3.823,0.662430243,1.309373402,0.763724083
3.824,0.663610716,1.258142009,0.794822836
3.825,0.664705988,1.282412117,0.77978053
3.826,0.66664631,1.269883005,0.787474118
3.827,0.667148435,1.252721014,0.798262333
3.828,0.668960328,1.23198232,0.81169996
3.829,0.670137555,1.25217176,0.798612484
3.83,0.671060745,1.23789245,0.807824622
3.831,0.672490164,1.223318919,0.817448324
3.832,0.673665548,1.206379291,0.828926696
3.833,0.674840319,1.210736016,0.825943878
3.834,0.676014477,1.157159557,0.864185059
3.835,0.676766203,1.180394037,0.847174731
3.836,0.678360956,1.171440978,0.853649496
3.837,0.679533278,1.159292676,0.862594943
3.838,0.680704989,1.169519527,0.855051991
3.839,0.681833952,1.172541502,0.852848277
3.84,0.6829202,1.128925839,0.885797779
3.841,0.684174347,1.163463845,0.859502428
3.842,0.68534363,1.167004281,0.856894886
3.843,0.686512305,1.186910339,0.842523624
3.844,0.687680372,1.184438783,0.844281709
3.845,0.688427109,1.173944602,0.851828952
3.846,0.690014683,1.164751839,0.858551982
3.847,0.691180929,1.156860155,0.864408715
3.848,0.692346568,1.137897916,0.878813456
3.849,0.69355363,1.123544621,0.890040308
3.85,0.69417182,1.120399472,0.8925388
3.851,0.695881861,1.118472845,0.894076243
3.852,0.697045069,1.114686522,0.897113206
3.853,0.698207674,1.140682839,0.876667875
3.854,0.699369675,1.130296501,0.88472361
3.855,0.699817702,1.116179963,0.895912876
3.856,0.701020635,1.107472142,0.90295725
3.857,0.702181004,1.101116022,0.908169512
3.858,0.703340771,1.084772184,0.921852547
3.859,0.704499936,1.076121015,0.929263518
3.86,0.705281323,1.074687794,0.930502799
3.861,0.706858364,1.078575301,0.92714899
3.862,0.708015719,1.120463833,0.892487531
3.863,0.709172474,1.079309744,0.926518088
3.864,0.71032863,1.062639192,0.941053189
3.865,0.710814517,1.11210507,0.899195613
3.866,0.711969651,1.116354171,0.895773067
3.867,0.71316602,1.124161894,0.889551589
3.868,0.714319948,1.105841553,0.904288682
3.869,0.71547328,1.070581195,0.934072076
3.87,0.716249812,1.071996022,0.932839282
3.871,0.717778156,1.108180202,0.902380315
3.872,0.71897148,1.064521159,0.9393895
3.873,0.72012242,1.095999309,0.912409335
3.874,0.72060465,1.09054065,0.916976364
3.875,0.721671081,1.090360895,0.917127535
3.876,0.723613412,1.096610809,0.91190055
3.877,0.724094368,1.104215252,0.905620528
3.878,0.725242503,1.109911636,0.900972625
3.879,0.726390046,1.083087441,0.923286489
3.88,0.727078378,1.072741932,0.932190651
3.881,0.728725039,1.066691552,0.937478128
3.882,0.729870798,1.06394437,0.939898766
3.883,0.7303494,1.059355357,0.943970305
3.884,0.732202196,1.046359958,0.955694064
3.885,0.732346839,1.055618579,0.94731186
3.886,0.733823513,1.069086347,0.935378141
3.887,0.735008104,1.034942732,0.966237038
3.888,0.736150479,1.06672758,0.937446466
3.889,0.737333862,1.110026793,0.900879155
3.89,0.737643342,1.07128962,0.933454391
3.891,0.738950458,1.071362829,0.933390605
3.892,0.74013221,1.07254427,0.932362447
3.893,0.741271801,1.072635232,0.932283381
3.894,0.742410807,1.06720829,0.937024205
3.895,0.743092375,1.082735288,0.923586782
3.896,0.744728586,1.082979978,0.923378105
3.897,0.745907339,1.125143412,0.88877559
3.898,0.747043987,1.080201282,0.925753391
3.899,0.748221542,1.069120102,0.935348609
3.9,0.748651873,1.072937012,0.932021162
3.901,0.749828412,1.113044337,0.898436807
3.902,0.751004347,1.110089885,0.900827954
3.903,0.752138233,1.071817763,0.932994428
3.904,0.753312974,1.037404806,0.963943867
3.905,0.753907154,1.03397856,0.967138042
3.906,0.755619238,1.029463876,0.971379397
3.907,0.756750782,1.02882963,0.971978227
3.908,0.757260837,1.034939829,0.966239749
3.909,0.758391382,1.047775418,0.954402997
3.91,0.759190367,1.049385505,0.952938644
3.911,0.7606921,1.051107902,0.951377112
3.912,0.761862252,1.095198053,0.913076861
3.913,0.762329009,1.049041003,0.953251586
3.914,0.763498145,1.025604317,0.975034897
3.915,0.764212165,1.022214505,0.978268255
3.916,0.765793317,1.018857003,0.981492002
3.917,0.766919375,1.02351437,0.977025853
3.918,0.768086146,1.034055814,0.967065788
3.919,0.769252322,1.047625275,0.95453978
3.92,0.769675093,1.051128412,0.951358548
3.921,0.770881525,1.017468442,0.982831466
3.922,0.77200485,1.048313818,0.953912829
3.923,0.773168837,1.027158683,0.973559408
3.924,0.773631404,1.022314624,0.978172449
3.925,0.774629526,1.026477001,0.974205948
3.926,0.775956772,0.986473666,1.013711805
3.927,0.777077374,1.020783869,0.979639305
3.928,0.778238589,0.998123611,1.001879916
3.929,0.779399213,0.984882596,1.015349447
3.93,0.779694839,0.985496342,1.014717109
3.931,0.781019108,1.029228114,0.971601908
3.932,0.782178139,1.03035383,0.970540382
3.933,0.78329545,1.003613593,0.996399418
3.934,0.783795387,0.978841181,1.021616192
3.935,0.78466506,0.984992748,1.015235901
3.936,0.786068583,1.029210043,0.971618968
3.937,0.78722486,0.982598578,1.017709595
3.938,0.788380549,0.9931563,1.006890859
3.939,0.788837492,0.995630463,1.004388714
3.94,0.789581608,0.986316475,1.013873362
3.941,0.791146293,0.987190228,1.012975992
3.942,0.792299814,0.996235222,1.003779006
3.943,0.7927553,0.984304245,1.01594604
3.944,0.793907829,0.98371482,1.016554777
3.945,0.794690722,0.983240917,1.017044737
3.946,0.796211134,0.98792563,1.012221943
3.947,0.797320926,0.986608305,1.013573467
3.948,0.797815538,0.970738468,1.030143579
3.949,0.798965326,0.960162152,1.04149075
3.95,0.799541179,0.966410255,1.034757232
3.951,0.800567118,1.014578192,0.985631278
3.952,0.801715337,0.970387713,1.030515934
3.953,0.802862975,0.956289889,1.045708013
3.954,0.804010033,0.955386837,1.046696439
3.955,0.804461176,1.001115862,0.998885382
3.956,0.805607249,0.957480186,1.044408035
3.957,0.806752744,0.989728143,1.010378463
3.958,0.807897659,0.965592936,1.035633094
3.959,0.808388225,0.965647663,1.035574401
3.96,0.809246197,1.003621392,0.996391675
3.961,0.810675497,0.926675107,1.079126862
3.962,0.811818266,0.969120284,1.031863656
3.963,0.812266528,0.957118722,1.044802464
3.964,0.81340832,0.908743762,1.100420209
3.965,0.814182346,0.944644927,1.058598815
3.966,0.815690176,0.942064482,1.061498463
3.967,0.816177788,0.948549692,1.054241025
3.968,0.817317443,0.955037597,1.047079197
3.969,0.817763642,0.932609761,1.072259847
3.97,0.818657838,0.934006259,1.070656636
3.971,0.820040431,0.978135686,1.022353048
3.972,0.820526334,0.934380006,1.07022838
3.973,0.822314928,0.942513146,1.060993159
3.974,0.822800015,0.947815246,1.055057939
3.975,0.823406946,0.949443544,1.053248512
3.976,0.825071407,0.908705123,1.100466999
3.977,0.825555435,0.947454399,1.055459768
3.978,0.826689867,0.935090107,1.069415656
3.979,0.82782373,0.936102622,1.068258945
3.98,0.828103475,0.908294994,1.100963901
3.981,0.829439588,0.952959761,1.049362251
3.982,0.830571905,0.909785974,1.099159614
3.983,0.831013208,0.933002904,1.071808025
3.984,0.832144562,0.923974611,1.08228082
3.985,0.832625843,0.880229669,1.136067137
3.986,0.833756225,0.956373179,1.045616943
3.987,0.83488604,0.917080631,1.090416662
3.988,0.836055852,0.904757042,1.105269099
3.989,0.836495116,0.939344643,1.064571994
3.99,0.83729905,0.900000066,1.111111029
3.991,0.838791642,0.900535017,1.110450989
3.992,0.839918781,0.947549492,1.055353846
3.993,0.84039715,0.911087197,1.097589784
3.994,0.841523322,0.895238736,1.117020477
3.995,0.841798588,0.940478749,1.063288246
3.996,0.843126258,0.899283679,1.111996162
3.997,0.844250902,0.933273943,1.071496753
3.998,0.84472759,0.8975649,1.114125563
3.999,0.845851271,0.86958422,1.14997487
4,0.846489088,0.903620784,1.106658919
4.001,0.84745004,0.904584458,1.10547997
4.002,0.848572198,0.862411718,1.159538976
4.003,0.849734208,0.882365622,1.133317046
4.004,0.85016841,0.88877515,1.125143969
4.005,0.850925527,0.931705985,1.073299964
4.006,0.852449511,0.892547703,1.120388297
4.007,0.852923082,0.894201759,1.11831585
4.008,0.854042195,0.881130527,1.134905635
4.009,0.854515132,0.883165847,1.132290162
4.01,0.855350903,0.920699759,1.086130402
4.011,0.856750891,0.876168961,1.141332374
4.012,0.857222799,0.872321533,1.146366291
4.013,0.858339447,0.890100152,1.123469081
4.014,0.859495839,0.855096528,1.169458613
4.015,0.859805548,0.856519899,1.167515198
4.016,0.861081841,0.903211346,1.107160583
4.017,0.861552084,0.861070541,1.161345038
4.018,0.862666264,0.875039083,1.142806098
4.019,0.863820141,0.891082678,1.122230321
4.02,0.864249111,0.856235663,1.167902767
4.021,0.86540202,0.900054082,1.111044347
4.022,0.865870605,0.857063504,1.166774685
4.023,0.866982327,0.877952724,1.139013494
4.024,0.868133697,0.878664412,1.138090933
4.025,0.868360109,0.84024477,1.190129395
4.026,0.869711469,0.87835662,1.13848974
4.027,0.870821133,0.884540101,1.130530994
4.028,0.871287674,0.871290627,1.147722664
4.029,0.872436547,0.876975601,1.140282578
4.03,0.872822174,0.83771072,1.193729501
4.031,0.874010227,0.876760928,1.140561774
4.032,0.875157569,0.912289225,1.096143605
4.033,0.875582346,0.866288874,1.154349351
4.034,0.87672873,0.855110701,1.169439231
4.035,0.877032633,0.851723208,1.174090351
4.036,0.878298333,0.840136307,1.190283043
4.037,0.879443193,0.877509109,1.139589311
4.038,0.879906443,0.830415002,1.204217165
4.039,0.881010286,0.846566612,1.181241955
4.04,0.881512961,0.843587659,1.185413264
4.041,0.88261586,0.804799992,1.242544745
4.042,0.883758235,0.846256642,1.181674624
4.043,0.884179834,0.81890246,1.221146655
4.044,0.884641226,0.825796172,1.210952574
4.045,0.885662277,0.830113877,1.204653997
4.046,0.886922716,0.793775494,1.259802057
4.047,0.887343116,0.839466447,1.191232841
4.048,0.88848263,0.831925003,1.202031429
4.049,0.888942389,0.815539174,1.226182668
4.05,0.889721462,0.822650228,1.215583447
4.051,0.890540084,0.829874068,1.205002107
4.052,0.891637761,0.830010321,1.204804295
4.053,0.89277481,0.846816014,1.180894059
4.054,0.893232943,0.824058944,1.213505427
4.055,0.893930211,0.87147172,1.147484167
4.056,0.894826552,0.83298844,1.200496852
4.057,0.89592182,0.827816508,1.207997172
4.058,0.897056412,0.843565769,1.185444024
4.059,0.897512927,0.845139878,1.183236084
4.06,0.897769995,0.801411443,1.247798505
4.061,0.899102466,0.842449178,1.187015224
4.062,0.900235158,0.797657296,1.253671226
4.063,0.900650625,0.819159019,1.220764194
4.064,0.901782379,0.772329505,1.294784148
4.065,0.90195849,0.803274111,1.244905053
4.066,0.903367863,0.802809435,1.24562562
4.067,0.903821928,0.801672578,1.24739205
4.068,0.904951789,0.79350832,1.260226231
4.069,0.905405241,0.775479264,1.289525131
4.07,0.905898216,0.77056008,1.29775734
4.071,0.906986998,0.81634318,1.224975015
4.072,0.908114972,0.780554096,1.281141185
4.073,0.908527485,0.776149034,1.288412349
4.074,0.909654527,0.795040534,1.257797505
4.075,0.909867972,0.79237984,1.262021003
4.076,0.911232259,0.754480133,1.325415947
4.077,0.911683281,0.800230186,1.249640438
4.078,0.912808443,0.765374138,1.306550548
4.079,0.913258857,0.793400177,1.260398004
4.08,0.913867646,0.758097732,1.319091139
4.081,0.91483289,0.804417952,1.243134863
4.082,0.915956178,0.76928929,1.299901108
4.083,0.91640538,0.790536137,1.264964312
4.084,0.917527734,0.785435204,1.273179499
4.085,0.917699129,0.784767984,1.274261973
4.086,0.918424709,0.748795324,1.335478426
4.087,0.919545744,0.796114628,1.256100523
4.088,0.920666231,0.773487796,1.292845221
4.089,0.921113622,0.789733269,1.266250315
4.09,0.921798106,0.788897118,1.267592411
4.091,0.922679967,0.788881191,1.267618003
4.092,0.923798593,0.78919215,1.267118533
4.093,0.924244781,0.777719205,1.285811117
4.094,0.925362478,0.76502368,1.307149081
4.095,0.925373527,0.768170278,1.301794705
4.096,0.926292932,0.771567339,1.296063155
4.097,0.927409311,0.775706733,1.289146989
4.098,0.928525145,0.777166923,1.28672486
4.099,0.928969527,0.753667877,1.326844397
4.1,0.929492604,0.741309598,1.348964053
4.101,0.930528221,0.78113703,1.280185117
4.102,0.93097179,0.740903873,1.349702757
4.103,0.932085396,0.760676714,1.314618919
4.104,0.93252837,0.729049587,1.371648813
4.105,0.933128757,0.770724197,1.297480997
4.106,0.93412283,0.767859414,1.302321729
4.107,0.935234584,0.766876656,1.303990665
4.108,0.93567636,0.754741538,1.324956889
4.109,0.936787194,0.703359,1.421749065
4.11,0.936874142,0.737597708,1.355752586
4.111,0.937669345,0.743759726,1.344520233
4.112,0.938818225,0.751312893,1.331003381
4.113,0.939258592,0.757777621,1.319648366
4.114,0.940367206,0.735910796,1.358860348
4.115,0.940610424,0.733538662,1.363254661
4.116,0.941914682,0.732967927,1.364316177
4.117,0.942393162,0.733710991,1.36293447
4.118,0.942832126,0.73138823,1.36726291
4.119,0.943938527,0.712913102,1.4026955
4.12,0.943984263,0.753301713,1.327489349
4.121,0.945482391,0.713223678,1.402084691
4.122,0.945959425,0.758864062,1.31775907
4.123,0.947063994,0.726815532,1.375864928
4.124,0.947501187,0.705507317,1.417419743
4.125,0.947781303,0.742068564,1.347584372
4.126,0.949080661,0.701029246,1.426474011
4.127,0.949517048,0.742748274,1.34635116
4.128,0.950619417,0.712627667,1.403257334
4.129,0.951055219,0.735324416,1.359943962
4.13,0.951490811,0.706997872,1.414431414
4.131,0.952631061,0.708739875,1.4109549
4.132,0.95306606,0.714976741,1.398646896
4.133,0.954205377,0.705140131,1.418157833
4.134,0.954639785,0.746482479,1.33961617
4.135,0.955191348,0.712936522,1.402649421
4.136,0.956172876,0.758067432,1.319143863
4.137,0.956645596,0.72757169,1.374435006
4.138,0.957743579,0.73074274,1.368470661
4.139,0.958176607,0.727193905,1.375149039
4.14,0.958843872,0.735070797,1.360413179
4.141,0.959745204,0.776883613,1.287194095
4.142,0.960841377,0.738411382,1.354258649
4.143,0.961312286,0.747779379,1.337292827
4.144,0.962407552,0.731558594,1.366944505
4.145,0.962604666,0.734334395,1.361777423
4.146,0.963308915,0.771886519,1.295527226
4.147,0.964402907,0.732005041,1.366110811
4.148,0.96487239,0.751340614,1.330954272
4.149,0.965965478,0.746489272,1.339603981
4.15,0.966161497,0.698355007,1.431936465
4.151,0.967526543,0.733126657,1.364020788
4.152,0.96795586,0.68765605,1.454215373
4.153,0.968384969,0.720176827,1.388547871
4.154,0.969514839,0.700430972,1.427692435
4.155,0.969709768,0.695429818,1.437959624
4.156,0.971072318,0.698248413,1.432155063
4.157,0.971500265,0.732193717,1.365758783
4.158,0.971966911,0.705188194,1.418061176
4.159,0.973055666,0.667326959,1.498515812
4.16,0.97313285,0.666887413,1.499503484
4.161,0.973948661,0.669530402,1.493584156
4.162,0.975075022,0.707914364,1.412600239
4.163,0.975501391,0.684483649,1.460955278
4.164,0.976626838,0.69395192,1.441022024
4.165,0.976547713,0.694420781,1.44004907
4.166,0.977478216,0.653154497,1.531031332
4.167,0.978602379,0.695629343,1.43754718
4.168,0.97902739,0.682888747,1.464367372
4.169,0.979491,0.721156735,1.386661112
4.17,0.979954387,0.681803131,1.466699044
4.171,0.981038094,0.67907479,1.472591848
4.172,0.982121281,0.679176922,1.472370406
4.173,0.982583705,0.673016234,1.485848259
4.174,0.983007151,0.664897697,1.503990771
4.175,0.983430395,0.66691442,1.499442762
4.176,0.984550709,0.668462494,1.495970243
4.177,0.985012109,0.711483539,1.405513895
4.178,0.986092789,0.662913802,1.508491747
4.179,0.986553599,0.651170531,1.535696031
4.18,0.986859386,0.692771551,1.443477288
4.181,0.987435865,0.655107221,1.526467681
4.182,0.988514933,0.658526964,1.518540706
4.183,0.988974723,0.654243968,1.528481804
4.184,0.99009157,0.638825612,1.56537243
4.185,0.99024153,0.685986308,1.457755044
4.186,0.990971092,0.69065571,1.447899417
4.187,0.992048027,0.685042272,1.459763931
4.188,0.992506424,0.670103321,1.492307184
4.189,0.992925985,0.651880155,1.534024303
4.19,0.993538386,0.648840864,1.541209957
4.191,0.994497884,0.645801573,1.548463247
4.192,0.99491667,0.642762282,1.55578513
4.193,0.996029703,0.639722991,1.563176586
4.194,0.996447924,0.636683699,1.570638609
4.195,0.996788821,0.633644408,1.578172216
4.196,0.998016271,0.630605117,1.585778441
4.197,0.998433719,0.627565826,1.593458341
4.198,0.998889504,0.624526535,1.601212989
4.199,0.999306545,0.621487244,1.609043483
4.2,0.999685049,0.618447953,1.616950942
